score_id,ncrna_id,disease_id,context_id,relevance_score,specificity_score,mechanism_score,tractability_score,human_evidence_score,risk_score,translational_score,confidence_tier,top_evidence,risk_flags,recommended_experiments,model_version,scored_date,expr_mean_tcga_pancan,expr_median_tcga_pancan,expr_std_tcga_pancan,expr_min_tcga_pancan,expr_max_tcga_pancan,expr_q1_tcga_pancan,expr_q3_tcga_pancan,expr_iqr_tcga_pancan,expr_prevalence_tcga_pancan,in_tcga_pancan_expr,gf_geneformer_like_score,gf_regulatory_centrality,gf_perturbation_impact,gf_disease_shift,gf_context_support,gf_risk_adjustment,gf_model_version,n_pathways,max_hub_correlation,mean_lit_confidence,n_unique_papers,conservation_score,n_perturbation_studies,n_high_conf_perts,mean_pert_effect,de_consistency,mean_abs_log2fc,sig_rate,mean_clinical_r,n_sig_clinical,mean_tau,log_tpm_disease,risk_ubiquitous,risk_contradictory_lit,risk_high_isoforms,curated_contradiction_flag,symbol,biotype,conservation_score:1,transcript_count,top_evidence_list,risk_flags_list,recommended_experiments_list,symbol_label,translational_score_label,relevance_score_label,mean_abs_log2fc_label,sig_rate_label,de_consistency_label,mean_tau_label,log_tpm_disease_label,label,confidence_tier_label,task_type,label_source,dataset_id,notes,label_raw
SCR_LNCRNA_3080_DIS_001_CTX_001,LNCRNA_3080,DIS_001,CTX_001,0.5925,0.1879,0.0,0.0,0.0,0.75,0.1904,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.37"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.195328,0.0,0.25,0.268687,0.156562,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.367877,1.0,0.0,0.0,0.0,7.562003,1,0,0,0,CP,lncRNA,0.0,1,"['Mean |log2FC| = 0.37', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",CP,0.1904,0.5925,0.367877,1.0,1.0,0.0,7.562003,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_3514_DIS_001_CTX_001,LNCRNA_3514,DIS_001,CTX_001,0.6692,0.0462,0.0,0.0,0.0,0.75,0.1903,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.89"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.202879,0.0,0.25,0.346111,0.03851,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.892052,1.0,0.0,0.0,0.0,1.860043,1,0,0,0,CXCL10,lncRNA,0.0,1,"['Mean |log2FC| = 1.89', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",CXCL10,0.1903,0.6692,1.892052,1.0,1.0,0.0,1.860043,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_13475_DIS_001_CTX_001,LNCRNA_13475,DIS_001,CTX_001,0.6742,0.0368,0.0,0.0,0.0,0.75,0.1902,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.99"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.203364,0.0,0.25,0.351186,0.03067,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.991972,1.0,0.0,0.0,0.0,1.481366,1,0,0,0,CKM,lncRNA,0.0,1,"['Mean |log2FC| = 1.99', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",CKM,0.1902,0.6742,1.991972,1.0,1.0,0.0,1.481366,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_5127_DIS_001_CTX_001,LNCRNA_5127,DIS_001,CTX_001,0.6436,0.0921,0.0,0.0,0.0,0.75,0.1901,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.39"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.200312,0.0,0.25,0.320538,0.076776,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.388624,1.0,0.0,0.0,0.0,3.708313,1,0,0,0,AKAP12,lncRNA,0.0,1,"['Mean |log2FC| = 1.39', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",AKAP12,0.1901,0.6436,1.388624,1.0,1.0,0.0,3.708313,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_5844_DIS_001_CTX_001,LNCRNA_5844,DIS_001,CTX_001,0.6734,0.0374,0.0,0.0,0.0,0.75,0.1901,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.98"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.203262,0.0,0.25,0.350597,0.031133,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.980363,1.0,0.0,0.0,0.0,1.503743,1,0,0,0,DYNC2I1,lncRNA,0.0,1,"['Mean |log2FC| = 1.98', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",DYNC2I1,0.1901,0.6734,1.980363,1.0,1.0,0.0,1.503743,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_3590_DIS_001_CTX_001,LNCRNA_3590,DIS_001,CTX_001,0.594,0.1811,0.0,0.0,0.0,0.75,0.1899,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.41"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.195351,0.0,0.25,0.27105,0.150889,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.414399,1.0,0.0,0.0,0.0,7.287979,1,0,0,0,ADH1C,lncRNA,0.0,1,"['Mean |log2FC| = 0.41', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",ADH1C,0.1899,0.594,0.414399,1.0,1.0,0.0,7.287979,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_4311_DIS_001_CTX_001,LNCRNA_4311,DIS_001,CTX_001,0.6178,0.1374,0.0,0.0,0.0,0.75,0.1899,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.89"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.197706,0.0,0.25,0.295031,0.114481,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.88648,1.0,0.0,0.0,0.0,5.529478,1,0,0,0,RPS14,lncRNA,0.0,1,"['Mean |log2FC| = 0.89', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",RPS14,0.1899,0.6178,0.88648,1.0,1.0,0.0,5.529478,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_1087_DIS_001_CTX_001,LNCRNA_1087,DIS_001,CTX_001,0.6386,0.0991,0.0,0.0,0.0,0.75,0.1899,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.30"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.199758,0.0,0.25,0.316007,0.082567,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.299423,1.0,0.0,0.0,0.0,3.988016,1,0,0,0,FCGR3A,lncRNA,0.0,1,"['Mean |log2FC| = 1.30', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",FCGR3A,0.1899,0.6386,1.299423,1.0,1.0,0.0,3.988016,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_10369_DIS_001_CTX_001,LNCRNA_10369,DIS_001,CTX_001,0.5937,0.1812,0.0,0.0,0.0,0.75,0.1899,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.41"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.195311,0.0,0.25,0.270833,0.151024,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.410118,1.0,0.0,0.0,0.0,7.294488,1,0,0,0,B2M,lncRNA,0.0,1,"['Mean |log2FC| = 0.41', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",B2M,0.1899,0.5937,0.410118,1.0,1.0,0.0,7.294488,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_1195_DIS_001_CTX_001,LNCRNA_1195,DIS_001,CTX_001,0.6045,0.1603,0.0,0.0,0.0,0.75,0.1897,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.63"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.196345,0.0,0.25,0.28194,0.133601,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.628777,1.0,0.0,0.0,0.0,6.452939,1,0,0,0,GLUL,lncRNA,0.0,1,"['Mean |log2FC| = 0.63', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",GLUL,0.1897,0.6045,0.628777,1.0,1.0,0.0,6.452939,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_12928_DIS_001_CTX_001,LNCRNA_12928,DIS_001,CTX_001,0.6786,0.0232,0.0,0.0,0.0,0.75,0.1896,Tier 3 — Exploratory,"[""Mean |log2FC| = 2.10"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.203636,0.0,0.25,0.356816,0.019323,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.102804,1.0,0.0,0.0,0.0,0.933322,1,0,0,0,PET100,lncRNA,0.0,1,"['Mean |log2FC| = 2.10', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",PET100,0.1896,0.6786,2.102804,1.0,1.0,0.0,0.933322,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_10513_DIS_001_CTX_001,LNCRNA_10513,DIS_001,CTX_001,0.6144,0.1408,0.0,0.0,0.0,0.75,0.1896,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.83"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.19728,0.0,0.25,0.292178,0.11736,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.830324,1.0,0.0,0.0,0.0,5.668509,1,0,0,0,RPLP1,lncRNA,0.0,1,"['Mean |log2FC| = 0.83', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",RPLP1,0.1896,0.6144,0.830324,1.0,1.0,0.0,5.668509,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_8227_DIS_001_CTX_001,LNCRNA_8227,DIS_001,CTX_001,0.6311,0.1101,0.0,0.0,0.0,0.75,0.1895,Tier 3 — Exploratory,"[""Mean |log2FC| = 1.16"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.198919,0.0,0.25,0.308992,0.091715,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.161318,1.0,0.0,0.0,0.0,4.42985,1,0,0,0,IDI1,lncRNA,0.0,1,"['Mean |log2FC| = 1.16', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",IDI1,0.1895,0.6311,1.161318,1.0,1.0,0.0,4.42985,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_12639_DIS_001_CTX_001,LNCRNA_12639,DIS_001,CTX_001,0.6837,0.013,0.0,0.0,0.0,0.75,0.1895,Tier 3 — Exploratory,"[""Mean |log2FC| = 2.21"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.204116,0.0,0.25,0.362129,0.010833,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.207393,1.0,0.0,0.0,0.0,0.52324,1,0,0,0,MMP9,lncRNA,0.0,1,"['Mean |log2FC| = 2.21', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",MMP9,0.1895,0.6837,2.207393,1.0,1.0,0.0,0.52324,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_3479_DIS_001_CTX_001,LNCRNA_3479,DIS_001,CTX_001,0.5977,0.1705,0.0,0.0,0.0,0.75,0.1895,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.50"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.20""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.195598,0.0,0.25,0.275571,0.142051,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.503402,1.0,0.0,0.0,0.0,6.861105,1,0,0,0,UGT2B4,lncRNA,0.0,1,"['Mean |log2FC| = 0.50', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.20']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",UGT2B4,0.1895,0.5977,0.503402,1.0,1.0,0.0,6.861105,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
SCR_LNCRNA_8846_DIS_001_CTX_001,LNCRNA_8846,DIS_001,CTX_001,0.5819,0.199,0.0,0.0,0.0,0.75,0.1894,Tier 3 — Exploratory,"[""Mean |log2FC| = 0.19"", ""Significant dataset fraction = 1.00"", ""DE direction consistency = 1.00"", ""Geneformer-like score = 0.19""]","[""Low tissue specificity (Tau < 0.4) \u2014 systemic liability risk"", ""No curated liver-disease evidence currently linked""]","[""Validate differential expression in an independent cohort"", ""Review pathway support and perturbation evidence"", ""Prioritize for targeted follow-up assay panel""]",v2.5,2026-05-15 19:18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.194022,0.0,0.25,0.259757,0.165824,0.75,gf_v0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.19208,1.0,0.0,0.0,0.0,8.009329,1,0,0,0,C1S,lncRNA,0.0,1,"['Mean |log2FC| = 0.19', 'Significant dataset fraction = 1.00', 'DE direction consistency = 1.00', 'Geneformer-like score = 0.19']","['Low tissue specificity (Tau < 0.4) — systemic liability risk', 'No curated liver-disease evidence currently linked']","['Validate differential expression in an independent cohort', 'Review pathway support and perturbation evidence', 'Prioritize for targeted follow-up assay panel']",C1S,0.1894,0.5819,0.19208,1.0,1.0,0.0,8.009329,0.5,Tier 3 — Exploratory,regression,auto_gse126848_v1,GSE126848,,0.5
